"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/check.mjs",60,43,60,44,"No magic number: 1.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/check.mjs",60,56,60,57,"No magic number: 3.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"@lwc/lwc-platform/no-process-env","eslint",3,"Recommended,LWC,BestPractices,JavaScript","scripts/verify/check.mjs",62,5,62,17,"Usage of `process.exit` is not allowed",
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/check.mjs",62,18,62,19,"No magic number: 1.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/check.mjs",64,3,64,77,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/check.mjs",64,15,64,76,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-undefined","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/check.mjs",64,28,64,37,"Unexpected use of undefined.","https://eslint.org/docs/latest/rules/no-undefined"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/check.mjs",66,3,66,45,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/check.mjs",67,3,67,33,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/check.mjs",68,3,68,72,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"init-declarations","eslint",3,"BestPractices,JavaScript","scripts/verify/check.mjs",70,7,70,12,"Variable 'rules' should be initialized on declaration.","https://eslint.org/docs/latest/rules/init-declarations"
"@lwc/lwc-platform/no-process-env","eslint",3,"Recommended,LWC,BestPractices,JavaScript","scripts/verify/check.mjs",78,7,78,19,"Usage of `process.exit` is not allowed",
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/check.mjs",78,20,78,21,"No magic number: 1.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/check.mjs",84,3,84,40,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/check.mjs",85,3,85,74,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-console","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/check.mjs",87,3,87,14,"Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console"
"@lwc/lwc-platform/no-process-env","eslint",3,"Recommended,LWC,BestPractices,JavaScript","scripts/verify/check.mjs",98,5,98,21,"Usage of `process.exitCode` is not allowed",
"capitalized-comments","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/check.mjs",104,1,104,70,"Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/check.mjs",105,52,105,53,"No magic number: 1.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"@lwc/lwc-platform/no-process-env","eslint",3,"Recommended,LWC,BestPractices,JavaScript","scripts/verify/check.mjs",106,18,106,30,"Usage of `process.argv.slice` is not allowed",
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/check.mjs",106,37,106,38,"No magic number: 2.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",22,8,79,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"max-lines-per-function","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",22,8,79,2,"Function 'makeContext' has too many lines (58). Maximum allowed is 50.","https://eslint.org/docs/latest/rules/max-lines-per-function"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",27,3,30,22,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",29,11,29,12,"Identifier name 'b' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",29,27,29,38,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",32,3,32,27,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",34,3,55,5,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"max-statements","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",34,18,55,4,"Arrow function has too many statements (15). Maximum allowed is 10.","https://eslint.org/docs/latest/rules/max-statements"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",42,26,42,27,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",48,13,48,14,"Identifier name 'p' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",56,3,64,5,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",59,26,59,27,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",60,44,60,45,"Identifier name 's' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",60,68,60,69,"Identifier name 's' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",65,3,67,4,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",68,3,76,5,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-magic-numbers","eslint",3,"BestPractices,JavaScript","scripts/verify/rules.mjs",71,26,71,27,"No magic number: 0.","https://eslint.org/docs/latest/rules/no-magic-numbers"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",78,22,78,30,"Expected object keys to be in ascending order. 'branches' should be before 'git'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",78,40,78,46,"Expected object keys to be in ascending order. 'listOn' should be before 'readOn'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",78,53,78,66,"Expected object keys to be in ascending order. 'currentBranch' should be before 'log'.","https://eslint.org/docs/latest/rules/sort-keys"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",78,80,78,81,"Identifier name 'b' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",83,1,83,102,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",84,1,84,98,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",86,1,86,49,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",86,39,86,45,"Expected object keys to be in ascending order. 'detail' should be before 'ok'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",87,1,87,64,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",87,47,87,53,"Expected object keys to be in ascending order. 'detail' should be before 'ok'.","https://eslint.org/docs/latest/rules/sort-keys"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",89,1,98,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",93,17,96,4,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",94,86,94,93,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",97,37,97,42,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",100,1,102,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"func-style","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",104,1,106,2,"Expected a function expression.","https://eslint.org/docs/latest/rules/func-style"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",109,8,651,3,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",112,27,112,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",112,35,112,44,"Expected object keys to be in ascending order. 'auditable' should be before 'lab'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",114,5,114,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",116,14,118,81,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",122,27,122,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",124,5,124,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",132,7,133,56,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",132,22,132,60,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",133,10,133,42,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",134,14,139,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",143,27,143,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",145,5,145,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",147,14,149,71,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",153,27,153,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",155,5,155,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",156,37,156,42,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",160,14,160,19,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",163,7,163,69,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",163,36,163,43,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",164,14,169,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",168,14,168,21,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",173,27,173,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",175,5,175,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",177,14,182,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",186,27,186,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",188,5,188,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",189,37,189,42,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",193,7,193,107,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-negated-condition","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",194,14,199,10,"Unexpected negated condition.","https://eslint.org/docs/latest/rules/no-negated-condition"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",194,14,199,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",194,15,194,35,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",203,27,203,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",205,5,205,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",206,37,206,42,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",210,14,210,19,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",213,7,213,98,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",214,7,214,65,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",214,35,214,36,"Identifier name 'v' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",214,41,214,55,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",221,7,221,69,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",221,36,221,43,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",222,14,227,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",226,14,226,21,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",233,27,233,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",233,35,233,44,"Expected object keys to be in ascending order. 'auditable' should be before 'lab'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",235,5,235,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",237,14,242,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",246,27,246,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",248,5,248,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",250,11,250,21,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",256,7,256,87,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",256,37,256,42,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",260,14,260,19,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",263,7,263,70,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",264,14,269,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",264,26,264,27,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",264,32,264,47,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",273,27,273,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",275,5,275,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",276,37,276,42,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",277,12,277,40,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"new-cap","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",280,14,280,19,"A function with a name starting with an uppercase letter should only be used as a constructor.","https://eslint.org/docs/latest/rules/new-cap"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",283,7,283,103,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",284,7,287,10,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",284,38,284,39,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",286,16,286,65,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",286,83,286,104,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",288,14,293,10,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",297,27,297,30,"Expected object keys to be in ascending order. 'lab' should be before 'level'.","https://eslint.org/docs/latest/rules/sort-keys"
"sort-keys","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",299,5,299,10,"Expected object keys to be in ascending order. 'check' should be before 'title'.","https://eslint.org/docs/latest/rules/sort-keys"
"max-lines","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",301,1,660,1,"File has too many lines (659). Maximum allowed is 300.","https://eslint.org/docs/latest/rules/max-lines"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",301,29,301,30,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",301,35,301,62,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",307,7,307,107,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",308,7,308,80,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"id-length","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",308,37,308,38,"Identifier name 'f' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",309,7,309,91,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",309,23,309,79,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",310,7,310,68,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",310,27,310,56,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",311,7,311,46,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"require-unicode-regexp","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",311,25,311,34,"Use the 'u' flag.","https://eslint.org/docs/latest/rules/require-unicode-regexp"
"one-var","eslint",3,"BestPractices,JavaScript,TypeScript,Fixable","scripts/verify/rules.mjs",312,7,316,25,"Combine this with the previous 'const' statement.","https://eslint.org/docs/latest/rules/one-var"
"no-negated-condition","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",313,9,313,51,"Unexpected negated condition.","https://eslint.org/docs/latest/rules/no-negated-condition"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",313,9,313,51,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-negated-condition","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",314,9,314,58,"Unexpected negated condition.","https://eslint.org/docs/latest/rules/no-negated-condition"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",314,9,314,58,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
"no-negated-condition","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",315,9,315,46,"Unexpected negated condition.","https://eslint.org/docs/latest/rules/no-negated-condition"
"no-ternary","eslint",3,"BestPractices,JavaScript,TypeScript","scripts/verify/rules.mjs",315,9,315,46,"Ternary operator used.","https://eslint.org/docs/latest/rules/no-ternary"
